BeginDate,Type,Mw
06/27/2024 00:30,forecast,13910
06/27/2024 01:30,forecast,13150
06/27/2024 02:30,forecast,12640
06/27/2024 03:30,forecast,12360
06/27/2024 04:30,forecast,12310
06/27/2024 05:30,forecast,12650
06/27/2024 06:30,forecast,13740
06/27/2024 07:30,forecast,14580
06/27/2024 08:30,forecast,14540
06/27/2024 09:30,forecast,13470
06/27/2024 10:30,forecast,13310
06/27/2024 11:30,forecast,13490
06/27/2024 12:30,forecast,13880
06/27/2024 13:30,forecast,15090
06/27/2024 14:30,forecast,15660
06/27/2024 15:30,forecast,16520
06/27/2024 16:30,forecast,17550
06/27/2024 17:30,forecast,18250
06/27/2024 18:30,forecast,18300
06/27/2024 19:30,forecast,17930
06/27/2024 20:30,forecast,17270
06/27/2024 21:30,forecast,16320
06/27/2024 22:30,forecast,14850
06/27/2024 23:30,forecast,13380
06/27/2024 00:00,actual,14403
06/27/2024 00:05,actual,14289
06/27/2024 00:10,actual,14211
06/27/2024 00:15,actual,14114
06/27/2024 00:20,actual,14010
06/27/2024 00:25,actual,13923
06/27/2024 00:30,actual,13835
06/27/2024 00:35,actual,13784
06/27/2024 00:40,actual,13714
06/27/2024 00:45,actual,13625
06/27/2024 00:50,actual,13595
06/27/2024 00:55,actual,13518
06/27/2024 01:00,actual,13461
06/27/2024 01:05,actual,13395
06/27/2024 01:10,actual,13322
06/27/2024 01:15,actual,13273
06/27/2024 01:20,actual,13232
06/27/2024 01:25,actual,13158
06/27/2024 01:30,actual,13108
06/27/2024 01:35,actual,13049
06/27/2024 01:40,actual,12986
06/27/2024 01:45,actual,12913
06/27/2024 01:50,actual,12923
06/27/2024 01:55,actual,12847
06/27/2024 02:00,actual,12813
06/27/2024 02:05,actual,12787
06/27/2024 02:10,actual,12734
06/27/2024 02:15,actual,12689
06/27/2024 02:20,actual,12654
06/27/2024 02:25,actual,12616
06/27/2024 02:30,actual,12602
06/27/2024 02:35,actual,12521
06/27/2024 02:40,actual,12518
06/27/2024 02:45,actual,12492
06/27/2024 02:50,actual,12475
06/27/2024 02:55,actual,12421
06/27/2024 03:00,actual,12409
06/27/2024 03:05,actual,12398
06/27/2024 03:10,actual,12392
06/27/2024 03:15,actual,12371
06/27/2024 03:20,actual,12326
06/27/2024 03:25,actual,12345
06/27/2024 03:30,actual,12374
06/27/2024 03:35,actual,12311
06/27/2024 03:40,actual,12301
06/27/2024 03:45,actual,12277
06/27/2024 03:50,actual,12300
06/27/2024 03:55,actual,12284
06/27/2024 04:00,actual,12291
06/27/2024 04:05,actual,12336
06/27/2024 04:10,actual,12350
06/27/2024 04:15,actual,12332
06/27/2024 04:20,actual,12352
06/27/2024 04:25,actual,12380
06/27/2024 04:30,actual,12381
06/27/2024 04:35,actual,12417
06/27/2024 04:40,actual,12406
06/27/2024 04:45,actual,12415
06/27/2024 04:50,actual,12452
06/27/2024 04:55,actual,12431
06/27/2024 05:00,actual,12517
06/27/2024 05:05,actual,12628
06/27/2024 05:10,actual,12674
06/27/2024 05:15,actual,12694
06/27/2024 05:20,actual,12721
06/27/2024 05:25,actual,12757
06/27/2024 05:30,actual,12743
06/27/2024 05:35,actual,12816
06/27/2024 05:40,actual,12845
06/27/2024 05:45,actual,12894
06/27/2024 05:50,actual,12946
06/27/2024 05:55,actual,13010
06/27/2024 06:00,actual,13139
06/27/2024 06:05,actual,13256
06/27/2024 06:10,actual,13362
06/27/2024 06:15,actual,13484
06/27/2024 06:20,actual,13496
06/27/2024 06:25,actual,13537
06/27/2024 06:30,actual,13563
06/27/2024 06:35,actual,13640
06/27/2024 06:40,actual,13663
06/27/2024 06:45,actual,13718
06/27/2024 06:50,actual,13778
06/27/2024 06:55,actual,13832
06/27/2024 07:00,actual,13878
06/27/2024 07:05,actual,13901
06/27/2024 07:10,actual,13953
06/27/2024 07:15,actual,14011
06/27/2024 07:20,actual,14070
06/27/2024 07:25,actual,14033
06/27/2024 07:30,actual,14041
06/27/2024 07:35,actual,14107
06/27/2024 07:40,actual,14083
06/27/2024 07:45,actual,14077
06/27/2024 07:50,actual,14059
06/27/2024 07:55,actual,14058
06/27/2024 08:00,actual,14054
06/27/2024 08:05,actual,14099
06/27/2024 08:10,actual,14090
06/27/2024 08:15,actual,14061
06/27/2024 08:20,actual,13982
06/27/2024 08:25,actual,13996
06/27/2024 08:30,actual,13866
06/27/2024 08:35,actual,13843
06/27/2024 08:40,actual,13864
06/27/2024 08:45,actual,13818
06/27/2024 08:50,actual,13761
06/27/2024 08:55,actual,13720
06/27/2024 09:00,actual,13648
06/27/2024 09:05,actual,13596
06/27/2024 09:10,actual,13560
06/27/2024 09:15,actual,13628
06/27/2024 09:20,actual,13580
06/27/2024 09:25,actual,13532
06/27/2024 09:30,actual,13482
06/27/2024 09:35,actual,13429
06/27/2024 09:40,actual,13482
06/27/2024 09:45,actual,13439
06/27/2024 09:50,actual,13396
06/27/2024 09:55,actual,13456
06/27/2024 10:00,actual,13479
06/27/2024 10:05,actual,13381
06/27/2024 10:10,actual,13368
06/27/2024 10:15,actual,13439
06/27/2024 10:20,actual,13392
06/27/2024 10:25,actual,13425
06/27/2024 10:30,actual,13385
06/27/2024 10:35,actual,13420
06/27/2024 10:40,actual,13448
06/27/2024 10:45,actual,13451
06/27/2024 10:50,actual,13541
06/27/2024 10:55,actual,13497
06/27/2024 11:00,actual,13542
06/27/2024 11:05,actual,13604
06/27/2024 11:10,actual,13605
06/27/2024 11:15,actual,13685
06/27/2024 11:20,actual,13679
06/27/2024 11:25,actual,13776
06/27/2024 11:30,actual,13825
06/27/2024 11:35,actual,13813
06/27/2024 11:40,actual,13910
06/27/2024 11:45,actual,13935
06/27/2024 11:50,actual,13993
06/27/2024 11:55,actual,14007
06/27/2024 12:00,actual,14106
06/27/2024 12:05,actual,14099
06/27/2024 12:10,actual,14139
06/27/2024 12:15,actual,14178
06/27/2024 12:20,actual,14233
06/27/2024 12:25,actual,14332
06/27/2024 12:30,actual,14404
06/27/2024 12:35,actual,14458
06/27/2024 12:40,actual,14482
06/27/2024 12:45,actual,14551
06/27/2024 12:50,actual,14649
06/27/2024 12:55,actual,14760
06/27/2024 13:00,actual,14810
06/27/2024 13:05,actual,14774
06/27/2024 13:10,actual,14815
06/27/2024 13:15,actual,14881
06/27/2024 13:20,actual,14966
06/27/2024 13:25,actual,15009
06/27/2024 13:30,actual,15049
06/27/2024 13:35,actual,15140
06/27/2024 13:40,actual,15182
06/27/2024 13:45,actual,15173
06/27/2024 13:50,actual,15212
06/27/2024 13:55,actual,15246
06/27/2024 14:00,actual,15213
06/27/2024 14:05,actual,15244
06/27/2024 14:10,actual,15313
06/27/2024 14:15,actual,15423
06/27/2024 14:20,actual,15411
06/27/2024 14:25,actual,15469
06/27/2024 14:30,actual,15432
06/27/2024 14:35,actual,15457
06/27/2024 14:40,actual,15544
06/27/2024 14:45,actual,15568
06/27/2024 14:50,actual,15573
06/27/2024 14:55,actual,15609
06/27/2024 15:00,actual,15665
06/27/2024 15:05,actual,15689
06/27/2024 15:10,actual,15780
06/27/2024 15:15,actual,15814
06/27/2024 15:20,actual,15827
06/27/2024 15:25,actual,15828
06/27/2024 15:30,actual,15965
06/27/2024 15:35,actual,16027
06/27/2024 15:40,actual,16064
06/27/2024 15:45,actual,16191
06/27/2024 15:50,actual,16313
06/27/2024 15:55,actual,16382
06/27/2024 16:00,actual,16424
06/27/2024 16:05,actual,16446
06/27/2024 16:10,actual,16446
06/27/2024 16:25,actual,16446
06/27/2024 16:30,actual,16446
06/27/2024 16:35,actual,16446
06/27/2024 16:40,actual,17069
06/27/2024 16:45,actual,17181
06/27/2024 16:50,actual,17273
06/27/2024 16:55,actual,17403
06/27/2024 17:00,actual,17400
06/27/2024 17:05,actual,17472
06/27/2024 17:10,actual,17540
06/27/2024 17:15,actual,17693
06/27/2024 17:20,actual,17768
06/27/2024 17:25,actual,17819
06/27/2024 17:30,actual,17883
06/27/2024 17:35,actual,17934
06/27/2024 17:40,actual,18015
06/27/2024 17:45,actual,18152
06/27/2024 17:50,actual,18226
06/27/2024 17:55,actual,18223
06/27/2024 18:00,actual,18164
06/27/2024 18:05,actual,18169
06/27/2024 18:10,actual,18220
06/27/2024 18:15,actual,18277
06/27/2024 18:20,actual,18322
06/27/2024 18:25,actual,18362
06/27/2024 18:30,actual,18328
06/27/2024 18:35,actual,18345
06/27/2024 18:40,actual,18365
06/27/2024 18:45,actual,18336
06/27/2024 18:50,actual,18352
06/27/2024 18:55,actual,18366
06/27/2024 19:00,actual,18362
06/27/2024 19:05,actual,18262
06/27/2024 19:10,actual,18267
06/27/2024 19:15,actual,18191
06/27/2024 19:20,actual,18188
06/27/2024 19:25,actual,18107
06/27/2024 19:30,actual,18024
06/27/2024 19:35,actual,17937
06/27/2024 19:40,actual,17856
06/27/2024 19:45,actual,17803
06/27/2024 19:50,actual,17732
06/27/2024 19:55,actual,17629
06/27/2024 20:00,actual,17539
06/27/2024 20:05,actual,17450
06/27/2024 20:10,actual,17329
06/27/2024 20:15,actual,17309
06/27/2024 20:20,actual,17236
06/27/2024 20:25,actual,17193
06/27/2024 20:30,actual,17152
06/27/2024 20:35,actual,17097
06/27/2024 20:40,actual,17055
06/27/2024 20:45,actual,17033
06/27/2024 20:50,actual,16958
06/27/2024 20:55,actual,16945
06/27/2024 21:00,actual,16811
06/27/2024 21:05,actual,16671
06/27/2024 21:10,actual,16572
06/27/2024 21:15,actual,16457
06/27/2024 21:20,actual,16327
06/27/2024 21:25,actual,16224
06/27/2024 21:30,actual,16064
06/27/2024 21:35,actual,15999
06/27/2024 21:40,actual,15870
06/27/2024 21:45,actual,15733
06/27/2024 21:50,actual,15632
06/27/2024 21:55,actual,15571
06/27/2024 22:00,actual,15399
06/27/2024 22:05,actual,15206
06/27/2024 22:10,actual,15082
06/27/2024 22:15,actual,14969
06/27/2024 22:20,actual,14857
06/27/2024 22:25,actual,14710
06/27/2024 22:30,actual,14625
06/27/2024 22:35,actual,14517
06/27/2024 22:40,actual,14402
06/27/2024 22:45,actual,14253
06/27/2024 22:50,actual,14145
06/27/2024 22:55,actual,14043
06/27/2024 23:00,actual,13898
06/27/2024 23:05,actual,13772
06/27/2024 23:10,actual,13645
06/27/2024 23:15,actual,13552
06/27/2024 23:20,actual,13411
06/27/2024 23:25,actual,13307
06/27/2024 23:30,actual,13182
06/27/2024 23:35,actual,13063
06/27/2024 23:40,actual,12949
06/27/2024 23:45,actual,12811
06/27/2024 23:50,actual,12709
06/27/2024 23:55,actual,12668
